,Sensor_ID,Neighbor_Type,k,MAE_15mins,RMSE_15mins,MAE_30mins,RMSE_30mins,MAE_60mins,RMSE_60mins
36,767620,GEO,2,2.694471762491716,8.135465832413642,3.4131076007731935,10.506305144955366,4.489311075342586,13.214814004899898
37,767620,GEO,3,2.6898278962023983,8.131803973517844,3.407566401350645,10.504432305202956,4.489890440865788,13.21397834816415
38,767620,GEO,4,2.6859920790978595,8.12789082019931,3.4038832511044768,10.50224009826977,4.484497282627232,13.211413262507772
39,767620,GEO,5,2.6834227045157535,8.12359450503983,3.3990259920147956,10.501913657285725,4.483926647766208,13.211108128310254
40,737529,GEO,1,4.189178619550102,10.348436020957024,5.258759847100458,12.71340554221311,6.663059459029351,15.339223698572852
41,737529,GEO,2,4.181916775166332,10.327083587001187,5.257146852623304,12.689086789219434,6.662650166186832,15.32659922922143
42,737529,GEO,3,4.177731808997503,10.310399233637026,5.251971257305664,12.668943739898541,6.660742922513774,15.319655408657471
43,737529,GEO,4,4.173465344083883,10.2949005031023,5.2453540343425695,12.647717075993466,6.661420611478488,15.310506390525427
44,737529,GEO,5,4.189511054849225,10.300297188466693,5.248350909556797,12.647562224045652,6.6674589109958635,15.315474956219255
45,717816,GEO,1,4.030934131410659,9.682165117292266,5.683216338996751,13.034354839446637,8.548104527122867,17.4971616799526
46,717816,GEO,2,4.104375795584639,9.713395614806403,5.871053194072166,13.122552072958085,8.923957169054459,17.678587208914514
47,717816,GEO,3,4.124119865733409,9.718345427514683,5.871300349105636,13.112786902621743,8.942514470428762,17.75021127874679
48,765604,GEO,1,3.069812400974771,8.309683837316076,3.9576193948391865,10.730955405376813,5.2758903767323515,13.501108159600204
49,765604,GEO,2,3.1009743187483503,8.289982126575415,3.9984987320824725,10.725426711370428,5.325029370661156,13.51698539804648
50,765604,GEO,3,3.072719405069416,8.267639118434518,3.9710764196884982,10.712545721660932,5.307127095561646,13.508839419527202
51,767471,GEO,1,3.4286291904999944,10.77307475673177,4.607148919257996,13.578542483958733,6.169188194090051,16.6792187128326
52,767471,GEO,2,3.417060085243077,10.756977929988425,4.604013182729194,13.530200589081879,6.175334828011644,16.624995602599178
53,767471,GEO,3,3.4167832300013266,10.756500887332813,4.60477485642237,13.523065708235393,6.167633751951815,16.61716403917669
54,767471,GEO,4,3.424751249458845,10.738576103597824,4.632261879797722,13.47328330588015,6.192698490274178,16.578170750795888
55,767471,GEO,5,3.4273642473578816,10.719676021579607,4.635267165435271,13.422919793052511,6.182363429733067,16.530279081952358
56,716339,GEO,1,4.153965344472528,9.202763555395645,5.8793416654675825,12.529612236903175,8.871855318729947,17.07577393161091
57,716339,GEO,2,4.11118051217174,9.15571005240111,5.841489001255721,12.487787996413713,8.840444573136038,17.06124328541868
58,716339,GEO,3,4.106370257059861,9.145211383695376,5.837565405779241,12.477777684570531,8.83184240629224,17.038878925148804
